종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
419530,SAMG엔터,KOSDAQ,오락·문화,82500,4500,5.77,7.29088E+11
19550,SBI인베스트먼트,KOSDAQ,금융,767,-3,-0.39,1.24305E+11
246960,SCL사이언스,KOSDAQ,제약,2625,0,0,89177316375
99220,SDN,KOSDAQ,유통,1290,-11,-0.85,83778211500
36540,SFA반도체,KOSDAQ,전기·전자,3250,70,2.2,5.34496E+11
255220,SG,KOSDAQ,비금속,2495,80,3.31,2.46195E+11
40610,SG&G,KOSDAQ,운송장비·부품,1853,1,0.05,63163574188
49470,SGA,KOSDAQ,IT 서비스,2070,-85,-3.94,1.21845E+11
184230,SGA솔루션즈,KOSDAQ,IT 서비스,608,-24,-3.8,51893189728
16250,SGC E&C,KOSDAQ,건설,15530,0,0,78224392580
357880,SKAI,KOSDAQ,IT 서비스,2300,25,1.1,78742390600
48550,SM C&C,KOSDAQ,일반서비스,1371,-11,-0.8,1.32596E+11
63440,SM Life Design,KOSDAQ,출판·매체복제,1587,32,2.06,73048267398
67160,SOOP,KOSDAQ,IT 서비스,78500,200,0.26,9.02339E+11
289080,SV인베스트먼트,KOSDAQ,금융,1689,0,0,91436126250
13720,THE CUBE&,KOSDAQ,운송장비·부품,1151,12,1.05,70013192593
89230,THE E&M,KOSDAQ,IT 서비스,1222,34,2.86,29875398566
32540,TJ미디어,KOSDAQ,전기·전자,6010,-10,-0.17,83728970090
48770,TPC,KOSDAQ,기계·장비,1919,16,0.84,30124444729
246690,TS인베스트먼트,KOSDAQ,금융,1437,1,0.07,59603687694
317240,TS트릴리온,KOSDAQ,화학,233,-1,-0.43,24987134826
57030,YBM넷,KOSDAQ,일반서비스,3425,25,0.74,55870987225
40300,YTN,KOSDAQ,오락·문화,2925,15,0.52,1.39455E+11
51390,YW,KOSDAQ,유통,3885,0,0,44115604680
52220,iMBC,KOSDAQ,오락·문화,3390,0,0,77970000000
79940,가비아,KOSDAQ,IT 서비스,23100,-150,-0.65,3.12674E+11
78890,가온그룹,KOSDAQ,전기·전자,3385,25,0.74,61088661720
399720,가온칩스,KOSDAQ,전기·전자,45700,700,1.56,5.30139E+11
36620,감성코퍼레이션,KOSDAQ,유통,6100,0,0,5.52073E+11
198440,강동씨앤엘,KOSDAQ,비금속,1351,-6,-0.44,82318991496
217730,강스템바이오텍,KOSDAQ,제약,1296,-44,-3.28,72646177104
114190,강원에너지,KOSDAQ,전기·전자,12980,-230,-1.74,3.39077E+11
94480,갤럭시아머니트리,KOSDAQ,IT 서비스,10750,120,1.13,4.21721E+11
39240,경남스틸,KOSDAQ,금속,3125,40,1.3,84311262500
53950,경남제약,KOSDAQ,제약,639,4,0.63,49936161762
11040,경동제약,KOSDAQ,제약,6080,0,0,1.87074E+11
24910,경창산업,KOSDAQ,운송장비·부품,1650,1,0.06,59101358250
49720,고려신용정보,KOSDAQ,일반서비스,10560,60,0.57,1.51008E+11
14570,고려제약,KOSDAQ,제약,4690,0,0,51590000000
348150,고바이오랩,KOSDAQ,일반서비스,5170,-10,-0.19,1.00396E+11
950190,고스트스튜디오,KOSDAQ,IT 서비스,10110,-20,-0.2,1.31602E+11
98460,고영,KOSDAQ,기계·장비,15190,420,2.84,1.04287E+12
35290,골드앤에스,KOSDAQ,오락·문화,396,-5,-1.25,18879886080
215000,골프존,KOSDAQ,IT 서비스,65000,-600,-0.91,4.07902E+11
121440,골프존홀딩스,KOSDAQ,유통,5570,-20,-0.36,2.38601E+11
366030,공구우먼,KOSDAQ,섬유·의류,4190,0,0,94919631500
14200,광림,KOSDAQ,운송장비·부품,6040,0,0,91311391200
29480,광무,KOSDAQ,전기·전자,2540,140,5.83,1.43004E+11
26910,광진실업,KOSDAQ,금속,2690,-5,-0.19,17230539450
456490,교보14호스팩,KOSDAQ,금융,2170,5,0.23,9114000000
465320,교보15호스팩,KOSDAQ,금융,2200,0,0,8382000000
482520,교보16호스팩,KOSDAQ,금융,2030,0,0,12383000000
489210,교보17호스팩,KOSDAQ,금융,2042,2,0.1,10577560000
53270,구영테크,KOSDAQ,운송장비·부품,2340,-25,-1.06,64140347700
66620,국보디자인,KOSDAQ,건설,22000,-200,-0.9,1.65E+11
43650,국순당,KOSDAQ,음식료·담배,4600,-30,-0.65,82148198400
6050,국영지앤엠,KOSDAQ,비금속,1329,7,0.53,46375777947
60480,국일신동,KOSDAQ,금속,1795,25,1.41,19906550000
78130,국일제지,KOSDAQ,종이·목재,539,-20,-3.58,6.07672E+11
307750,국전약품,KOSDAQ,제약,4015,80,2.03,2.00614E+11
35080,그래디언트,KOSDAQ,유통,15440,-10,-0.06,2.11167E+11
453450,그리드위즈,KOSDAQ,일반서비스,19950,-250,-1.24,1.58458E+11
204020,그리티,KOSDAQ,섬유·의류,3500,0,0,68077912000
402490,그린리소스,KOSDAQ,전기·전자,16520,-280,-1.67,1.36776E+11
114450,그린생명과학,KOSDAQ,제약,2715,175,6.89,54300000000
186230,그린플러스,KOSDAQ,금속,6560,20,0.31,71636433280
900070,글로벌에스엠,KOSDAQ,금융,461,0,0,24775969248
204620,글로벌텍스프리,KOSDAQ,금융,4675,-105,-2.2,3.28575E+11
19660,글로본,KOSDAQ,유통,2720,15,0.55,37928585760
53260,금강철강,KOSDAQ,금속,4315,-60,-1.37,80776800000
282720,금양그린파워,KOSDAQ,건설,9710,-30,-0.31,1.1768E+11
36190,금화피에스시,KOSDAQ,건설,35000,-300,-0.85,2.1E+11
49080,기가레인,KOSDAQ,전기·전자,483,10,2.11,40998656601
420770,기가비스,KOSDAQ,기계·장비,26450,750,2.92,3.35274E+11
35460,기산텔레콤,KOSDAQ,전기·전자,2015,-25,-1.23,29373340100
407400,꿈비,KOSDAQ,기타제조,7000,-160,-2.23,1.03702E+11
187790,나노,KOSDAQ,화학,1761,-14,-0.79,54310701630
121600,나노신소재,KOSDAQ,화학,55800,100,0.18,6.80642E+11
286750,나노실리칸첨단소재,KOSDAQ,화학,1870,-12,-0.64,40230355330
247660,나노씨엠에스,KOSDAQ,전기·전자,5190,60,1.17,22544944800
39860,나노엔텍,KOSDAQ,의료·정밀기기,3635,115,3.27,1.1672E+11
91970,나노캠텍,KOSDAQ,화학,599,10,1.7,22413078307
417010,나노팀,KOSDAQ,기계·장비,5270,-20,-0.38,1.0631E+11
405920,나라셀라,KOSDAQ,유통,2800,50,1.82,36058612800
51490,나라엠앤디,KOSDAQ,기계·장비,4235,-55,-1.28,60137000000
137080,나래나노텍,KOSDAQ,기계·장비,3520,50,1.44,38929165440
190510,나무가,KOSDAQ,전기·전자,15940,140,0.89,2.34077E+11
242040,나무기술,KOSDAQ,IT 서비스,1510,-3,-0.2,52255458640
293580,나우IB,KOSDAQ,금융,1350,4,0.3,1.28155E+11
459510,나우로보틱스,KOSDAQ,기계·장비,15150,-2160,-12.48,1.93171E+11
138610,나이벡,KOSDAQ,제약,23900,0,0,2.70205E+11
130580,나이스디앤비,KOSDAQ,일반서비스,5400,30,0.56,83160000000
36800,나이스정보통신,KOSDAQ,통신,23000,50,0.22,2.3E+11
267320,나인테크,KOSDAQ,기계·장비,3315,-65,-1.92,1.8792E+11
111710,남화산업,KOSDAQ,오락·문화,4815,-25,-0.52,99131220000
91590,남화토건,KOSDAQ,건설,4270,15,0.35,50129800000
168330,내츄럴엔도텍,KOSDAQ,일반서비스,3260,-40,-1.21,1.03521E+11
94860,네오리진,KOSDAQ,IT 서비스,1078,9,0.84,25925435382
253590,네오셈,KOSDAQ,기계·장비,8400,70,0.84,3.68501E+11
212560,네오오토,KOSDAQ,운송장비·부품,5590,0,0,66030427190
95660,네오위즈,KOSDAQ,IT 서비스,24700,-2250,-8.35,5.39863E+11
42420,네오위즈홀딩스,KOSDAQ,IT 서비스,24250,0,0,2.08401E+11
950220,네오이뮨텍,KOSDAQ,일반서비스,1250,-3,-0.24,1.23584E+11
311390,네오크레마,KOSDAQ,음식료·담배,6100,50,0.83,77188112900
85910,네오티스,KOSDAQ,운송장비·부품,3275,-5,-0.15,45636528950
92730,네오팜,KOSDAQ,화학,18820,-50,-0.26,3.01647E+11
290660,네오펙트,KOSDAQ,의료·정밀기기,1610,128,8.64,77887829740
306620,네온테크,KOSDAQ,기계·장비,2045,-15,-0.73,92054161700
153460,네이블,KOSDAQ,IT 서비스,7880,80,1.03,51456510320
7390,네이처셀,KOSDAQ,제약,20050,530,2.72,1.29192E+12
33640,네패스,KOSDAQ,전기·전자,11440,540,4.95,2.63797E+11
330860,네패스아크,KOSDAQ,일반서비스,15670,820,5.52,1.90924E+11
351320,넥사다이내믹스,KOSDAQ,기계·장비,1941,-49,-2.46,42732834726
89140,넥스턴바이오,KOSDAQ,기계·장비,2385,-20,-0.83,33049674810
389650,넥스트바이오메디컬,KOSDAQ,의료·정밀기기,54000,1900,3.65,4.38855E+11
137940,넥스트아이,KOSDAQ,의료·정밀기기,380,-3,-0.78,32440216960
396270,넥스트칩,KOSDAQ,전기·전자,4620,15,0.33,83570902800
348210,넥스틴,KOSDAQ,기계·장비,48500,-200,-0.41,5.08135E+11
225570,넥슨게임즈,KOSDAQ,IT 서비스,14130,-210,-1.46,9.30604E+11
205500,넥써쓰,KOSDAQ,IT 서비스,3470,-5,-0.14,2.05264E+11
217270,넵튠,KOSDAQ,IT 서비스,7140,-20,-0.28,3.33692E+11
104620,노랑풍선,KOSDAQ,일반서비스,6240,-580,-8.5,98854866240
473980,노머스,KOSDAQ,오락·문화,32900,1650,5.28,3.61285E+11
194700,노바렉스,KOSDAQ,음식료·담배,20400,100,0.49,3.82599E+11
285490,노바텍,KOSDAQ,기타제조,19230,330,1.75,2.03373E+11
145170,노브랜드,KOSDAQ,섬유·의류,5120,-60,-1.16,86571033600
106520,노블엠앤비,KOSDAQ,의료·정밀기기,411,0,0,15904036272
376930,노을,KOSDAQ,의료·정밀기기,1944,8,0.41,71825084640
142280,녹십자엠에스,KOSDAQ,제약,4120,105,2.62,89576735120
234690,녹십자웰빙,KOSDAQ,제약,10000,410,4.28,1.77523E+11
54050,농우바이오,KOSDAQ,"농업, 임업 및 어업",8800,-50,-0.56,1.41069E+11
69140,누리플랜,KOSDAQ,금속,1648,7,0.43,21593320464
40160,누리플렉스,KOSDAQ,IT 서비스,4440,70,1.6,53526575400
332290,누보,KOSDAQ,화학,1308,103,8.55,43667322324
348340,뉴로메카,KOSDAQ,기계·장비,22200,0,0,2.5195E+11
380550,뉴로핏,KOSDAQ,IT 서비스,16180,830,5.41,1.85682E+11
60260,뉴보텍,KOSDAQ,화학,1510,9,0.6,20403133590
463020,뉴엔AI,KOSDAQ,IT 서비스,25650,0,0,2.27751E+11
123840,뉴온,KOSDAQ,기계·장비,1215,40,3.4,45142483005
12340,뉴인텍,KOSDAQ,운송장비·부품,521,-4,-0.76,26886966702
462310,뉴키즈온,KOSDAQ,섬유·의류,8290,-400,-4.6,65507580000
270870,뉴트리,KOSDAQ,음식료·담배,5890,-20,-0.34,54189319360
144960,뉴파워프라즈마,KOSDAQ,기계·장비,5480,60,1.11,2.39436E+11
85670,뉴프렉스,KOSDAQ,전기·전자,5000,150,3.09,1.22254E+11
64260,다날,KOSDAQ,IT 서비스,7990,-150,-1.84,5.50903E+11
340360,다보링크,KOSDAQ,전기·전자,2005,0,0,88123577545
39560,다산네트웍스,KOSDAQ,전기·전자,3225,215,7.14,1.27755E+11
154040,다산솔루에타,KOSDAQ,전기·전자,1287,62,5.06,23101770978
32190,다우데이타,KOSDAQ,유통,15890,-180,-1.12,6.08587E+11
323350,다원넥스뷰,KOSDAQ,의료·정밀기기,7200,50,0.7,57677558400
68240,다원시스,KOSDAQ,전기·전자,8400,30,0.36,3.20573E+11
464580,닷밀,KOSDAQ,오락·문화,2710,-20,-0.73,49754207060
20400,대동금속,KOSDAQ,금속,5920,100,1.72,18879862720
8830,대동기어,KOSDAQ,기계·장비,19180,720,3.9,1.72381E+11
48470,대동스틸,KOSDAQ,유통,3770,-30,-0.79,37700000000
4780,대륙제관,KOSDAQ,금속,3795,-10,-0.26,60352640205
17650,대림제지,KOSDAQ,종이·목재,7280,70,0.97,65520000000
389260,대명에너지,KOSDAQ,건설,25550,-750,-2.85,4.57762E+11
317850,대모,KOSDAQ,기계·장비,7940,220,2.85,66095894800
290670,대보마그네틱,KOSDAQ,전기·전자,17380,-60,-0.34,1.36566E+11
78140,대봉엘에스,KOSDAQ,제약,13610,-20,-0.15,1.50888E+11
65150,대산F&B,KOSDAQ,유통,145,0,0,23110448725
36480,대성미생물,KOSDAQ,제약,8050,-20,-0.25,30590000000
27830,대성창투,KOSDAQ,금융,1800,-4,-0.22,97200000000
104040,대성파인텍,KOSDAQ,운송장비·부품,1113,6,0.54,52561410531
129920,대성하이텍,KOSDAQ,기계·장비,4600,30,0.66,63089243800
457630,대신밸런스제16호스팩,KOSDAQ,금융,2150,0,0,15716500000
471050,대신밸런스제17호스팩,KOSDAQ,금융,2170,5,0.23,13150200000
478780,대신밸런스제18호스팩,KOSDAQ,금융,2185,0,0,17283350000
482690,대신밸런스제19호스팩,KOSDAQ,금융,2120,15,0.71,11903800000
20180,대신정보통신,KOSDAQ,IT 서비스,1046,-1,-0.1,40196645090
45390,대아티아이,KOSDAQ,전기·전자,5660,430,8.22,3.98879E+11
108380,대양전기공업,KOSDAQ,운송장비·부품,27850,550,2.01,2.6645E+11
7680,대원,KOSDAQ,건설,4815,115,2.45,64744772310
48910,대원미디어,KOSDAQ,유통,10400,-20,-0.19,1.30821E+11
5710,대원산업,KOSDAQ,운송장비·부품,10910,-250,-2.24,2.1861E+11
290380,대유,KOSDAQ,화학,2300,0,0,56841307600
120240,대정화금,KOSDAQ,화학,13780,10,0.07,99083587980
3310,대주산업,KOSDAQ,음식료·담배,1730,0,0,61228765500
78600,대주전자재료,KOSDAQ,전기·전자,75200,-500,-0.66,1.16414E+12
393970,대진첨단소재,KOSDAQ,화학,8720,-280,-3.11,1.29028E+11
96350,대창솔루션,KOSDAQ,금속,433,-6,-1.37,79790560163
140520,대창스틸,KOSDAQ,금속,2280,10,0.44,48129074040
131220,대한과학,KOSDAQ,유통,4925,25,0.51,36713363250
10170,대한광통신,KOSDAQ,전기·전자,1082,-48,-4.25,1.21282E+11
54670,대한뉴팜,KOSDAQ,제약,7200,0,0,1.03355E+11
23910,대한약품,KOSDAQ,제약,31100,-300,-0.96,1.866E+11
21040,대호특수강,KOSDAQ,금속,1213,-37,-2.96,26327890862
21045,대호특수강우,KOSDAQ,금속,2800,-25,-0.88,2375777600
67080,대화제약,KOSDAQ,제약,14820,-110,-0.74,2.75899E+11
298540,더네이쳐홀딩스,KOSDAQ,섬유·의류,11240,30,0.27,1.66894E+11
32860,더라미,KOSDAQ,일반서비스,1244,-20,-1.58,50252453572
214610,더바이오메드,KOSDAQ,의료·정밀기기,5760,80,1.41,29667248640
393890,더블유씨피,KOSDAQ,전기·전자,7870,-130,-1.63,2.66346E+11
299170,더블유에스아이,KOSDAQ,유통,1549,3,0.19,53678463576
462860,더즌,KOSDAQ,통신,5540,20,0.36,3.97139E+11
224060,더코디,KOSDAQ,기계·장비,3025,-35,-1.14,15611184050
43090,더테크놀로지,KOSDAQ,유통,380,0,0,4718944500
213420,덕산네오룩스,KOSDAQ,전기·전자,38000,50,0.13,9.43585E+11
317330,덕산테코피아,KOSDAQ,화학,16880,-240,-1.4,3.45645E+11
77360,덕산하이메탈,KOSDAQ,전기·전자,4715,40,0.86,2.14235E+11
90410,덕신이피씨,KOSDAQ,금속,1517,30,2.02,69909572115
263600,덕우전자,KOSDAQ,전기·전자,5050,95,1.92,80448065500
194480,데브시스터즈,KOSDAQ,IT 서비스,51900,400,0.78,6.33343E+11
373160,데이원컴퍼니,KOSDAQ,일반서비스,6410,-160,-2.44,88224227300
263800,데이타솔루션,KOSDAQ,유통,5190,10,0.19,84194152200
206560,덱스터,KOSDAQ,오락·문화,5750,-110,-1.88,1.46117E+11
261200,덴티스,KOSDAQ,의료·정밀기기,6250,60,0.97,98810625000
484120,도우인시스,KOSDAQ,전기·전자,33900,-1000,-2.87,3.64663E+11
67990,도이치모터스,KOSDAQ,유통,4910,15,0.31,1.43281E+11
6620,동구바이오제약,KOSDAQ,제약,5100,80,1.59,1.45171E+11
100130,동국S&C,KOSDAQ,금속,2705,-20,-0.73,1.54572E+11
5160,동국산업,KOSDAQ,금속,3830,0,0,2.07756E+11
303810,동국생명과학,KOSDAQ,제약,4570,-50,-1.08,73083759900
75970,동국알앤에스,KOSDAQ,비금속,2420,0,0,44528000000
86450,동국제약,KOSDAQ,제약,18570,60,0.32,8.33491E+11
240550,동방메디컬,KOSDAQ,의료·정밀기기,10760,60,0.56,2.23538E+11
99410,동방선기,KOSDAQ,운송장비·부품,3810,10,0.26,53340000000
33500,동성화인텍,KOSDAQ,화학,29200,50,0.17,8.75693E+11
25950,동신건설,KOSDAQ,건설,19540,-300,-1.51,1.64136E+11
88130,동아엘텍,KOSDAQ,기계·장비,3260,25,0.77,57002123640
41930,동아화성,KOSDAQ,화학,6170,20,0.33,97486000000
60380,동양에스텍,KOSDAQ,금속,1437,0,0,28308900000
79960,동양이엔피,KOSDAQ,전기·전자,25500,-200,-0.78,2.0043E+11
228340,동양파일,KOSDAQ,비금속,1958,-35,-1.76,39160000000
88910,동우팜투테이블,KOSDAQ,음식료·담배,2125,25,1.19,54892498500
94170,동운아나텍,KOSDAQ,전기·전자,17910,150,0.84,3.74497E+11
13120,동원개발,KOSDAQ,건설,3340,125,3.89,3.03299E+11
109860,동일금속,KOSDAQ,금속,8130,20,0.25,73983000000
32960,동일기연,KOSDAQ,전기·전자,11260,10,0.09,46375379700
23790,동일스틸럭스,KOSDAQ,금속,1298,74,6.05,27488925882
5290,동진쎄미켐,KOSDAQ,화학,31200,800,2.63,1.60413E+12
25900,동화기업,KOSDAQ,종이·목재,9640,-80,-0.82,4.87372E+11
131970,두산테스나,KOSDAQ,일반서비스,36650,2750,8.11,7.08343E+11
73190,듀오백,KOSDAQ,기타제조,2235,60,2.76,26748569400
176750,듀켐바이오,KOSDAQ,제약,10540,-210,-1.95,2.99918E+11
30350,드래곤플라이,KOSDAQ,IT 서비스,973,0,0,13503093562
203650,드림시큐리티,KOSDAQ,IT 서비스,3450,15,0.44,1.7459E+11
223250,드림씨아이에스,KOSDAQ,일반서비스,3485,10,0.29,82940644140
60570,드림어스컴퍼니,KOSDAQ,오락·문화,2160,-40,-1.82,1.60059E+11
362990,드림인사이트,KOSDAQ,일반서비스,2325,45,1.97,39061334550
16670,디모아,KOSDAQ,유통,6120,-260,-4.08,30244097520
187870,디바이스,KOSDAQ,기계·장비,11920,620,5.49,83876379280
489730,디비금융제13호스팩,KOSDAQ,금융,2020,-5,-0.25,12790640000
0004Y0,디비금융제14호스팩,KOSDAQ,금융,1992,1,0.05,10587480000
110990,디아이티,KOSDAQ,기계·장비,12830,-210,-1.61,2.42487E+11
263690,디알젬,KOSDAQ,의료·정밀기기,5520,50,0.91,62517367200
214680,디알텍,KOSDAQ,의료·정밀기기,1822,89,5.14,1.34982E+11
347850,디앤디파마텍,KOSDAQ,일반서비스,135900,1400,1.04,1.47053E+12
263720,디앤씨미디어,KOSDAQ,오락·문화,17110,-60,-0.35,2.14294E+11
376300,디어유,KOSDAQ,IT 서비스,52600,900,1.74,1.24864E+12
109740,디에스케이,KOSDAQ,기계·장비,7710,-300,-3.75,1.98227E+11
31860,디에이치엑스컴퍼니,KOSDAQ,유통,953,-11,-1.14,16364936013
196490,디에이테크놀로지,KOSDAQ,기계·장비,203,0,0,36245520080
66900,디에이피,KOSDAQ,전기·전자,2235,-5,-0.22,50833964205
92070,디엔에프,KOSDAQ,화학,13150,530,4.2,1.5217E+11
39840,디오,KOSDAQ,의료·정밀기기,17910,-140,-0.78,2.57458E+11
219550,디와이디,KOSDAQ,유통,407,-3,-0.73,50919426899
310870,디와이씨,KOSDAQ,운송장비·부품,1585,-17,-1.06,32789324535
104460,디와이피엔에프,KOSDAQ,기계·장비,18960,50,0.26,2.0313E+11
79810,디이엔티,KOSDAQ,전기·전자,6760,-150,-2.17,1.4891E+11
113810,디젠스,KOSDAQ,운송장비·부품,948,-1,-0.11,30931392348
43360,디지아이,KOSDAQ,전기·전자,2235,-45,-1.97,20115000000
197140,디지캡,KOSDAQ,IT 서비스,2200,5,0.23,28628938800
68930,디지털대성,KOSDAQ,일반서비스,8290,100,1.22,2.29429E+11
33130,디지틀조선,KOSDAQ,IT 서비스,1582,21,1.35,58716352394
105740,디케이락,KOSDAQ,기계·장비,8250,20,0.24,83890232250
263020,디케이앤디,KOSDAQ,화학,2965,0,0,42991998915
290550,디케이티,KOSDAQ,전기·전자,7570,-90,-1.17,1.51409E+11
66670,디티씨,KOSDAQ,전기·전자,3190,5,0.16,59627218420
187220,디티앤씨,KOSDAQ,일반서비스,2800,20,0.72,32754458800
383930,디티앤씨알오,KOSDAQ,일반서비스,3190,85,2.74,40781368320
131180,딜리,KOSDAQ,전기·전자,1036,14,1.37,30406600000
315640,딥노이드,KOSDAQ,IT 서비스,5780,-20,-0.34,1.30263E+11
223310,딥마인드,KOSDAQ,유통,3865,-180,-4.45,88779741835
317120,라닉스,KOSDAQ,전기·전자,1660,40,2.47,25331600000
462510,라메디텍,KOSDAQ,의료·정밀기기,7850,150,1.95,68852075250
42510,라온시큐어,KOSDAQ,IT 서비스,10870,10,0.09,1.218E+11
232680,라온테크,KOSDAQ,기계·장비,7250,90,1.26,90873196500
418420,라온텍,KOSDAQ,전기·전자,4680,180,4,1.4198E+11
300120,라온피플,KOSDAQ,IT 서비스,4000,-30,-0.74,83440048000
171120,라이온켐텍,KOSDAQ,화학,2265,-10,-0.44,81317486400
388790,라이콤,KOSDAQ,전기·전자,2380,-5,-0.21,72805016340
214260,라파스,KOSDAQ,화학,15050,-20,-0.13,1.34283E+11
171010,램테크놀러지,KOSDAQ,화학,4235,65,1.56,60555214720
84650,랩지노믹스,KOSDAQ,일반서비스,2440,95,4.05,1.81146E+11
217500,러셀,KOSDAQ,기계·장비,1677,-18,-1.06,53348724000
38390,레드캡투어,KOSDAQ,일반서비스,12300,-50,-0.4,2.05666E+11
294140,레몬,KOSDAQ,화학,4110,-50,-1.2,92124901980
443250,레뷰코퍼레이션,KOSDAQ,일반서비스,12210,210,1.75,1.35791E+11
228670,레이,KOSDAQ,의료·정밀기기,7240,0,0,1.12959E+11
228850,레이언스,KOSDAQ,의료·정밀기기,6530,-40,-0.61,1.08339E+11
412350,레이저쎌,KOSDAQ,기계·장비,3305,25,0.76,28842642460
199550,레이저옵텍,KOSDAQ,의료·정밀기기,7020,-140,-1.96,86105852820
281740,레이크머티리얼즈,KOSDAQ,화학,12890,-310,-2.35,8.47267E+11
277810,레인보우로보틱스,KOSDAQ,기계·장비,278500,-500,-0.18,5.40286E+12
215100,로보로보,KOSDAQ,전기·전자,4865,30,0.62,98995228710
90360,로보스타,KOSDAQ,기계·장비,27400,0,0,2.6715E+11
108490,로보티즈,KOSDAQ,기계·장비,85000,-200,-0.23,1.12318E+12
900260,로스웰,KOSDAQ,금융,1010,3,0.3,36391600880
67730,로지시스,KOSDAQ,IT 서비스,3060,-30,-0.97,29602201320
71280,로체시스템즈,KOSDAQ,기계·장비,11940,10,0.08,1.82641E+11
376900,로킷헬스케어,KOSDAQ,제약,15420,-230,-1.47,2.38391E+11
328130,루닛,KOSDAQ,IT 서비스,45150,-400,-0.88,1.31859E+12
38060,루멘스,KOSDAQ,전기·전자,850,0,0,40887608650
474170,루미르,KOSDAQ,운송장비·부품,7540,-40,-0.53,1.33667E+11
141080,리가켐바이오,KOSDAQ,일반서비스,149600,500,0.34,5.47691E+12
58470,리노공업,KOSDAQ,전기·전자,46250,150,0.33,3.5248E+12
16100,리더스코스메틱,KOSDAQ,종이·목재,2700,0,0,51572413800
